numords,totdol,last,buyer,dollars,rfm1,rfm2
2,291,722,no,0,431,442
1,357,456,no,0,351,352
2,363,714,no,0,431,442
1,104,980,no,0,553,554
17,494,612,no,0,413,411
5,413,722,no,0,414,422
6,528,204,no,0,222,211
4,75,402,no,0,325,324
1,15,178,no,0,255,255
1,188,149,no,0,251,253
11,309,513,no,0,315,312
11,583,484,no,0,313,311
5,477,165,no,0,222,221
1,29,191,no,0,255,255
2,442,1012,no,0,531,542
24,844,18,no,0,114,111
7,264,1092,no,0,515,512
11,345,95,no,0,115,112
4,270,1026,no,0,523,522
1,109,21,no,0,152,154
14,587,206,no,0,214,211
1,39,674,no,0,455,455
2,158,522,no,0,433,443
1,49,414,no,0,354,355
1,19,357,no,0,355,355
28,2591,87,no,0,111,111
4,431,441,no,0,322,322
3,142,744,no,0,425,433
4,257,555,no,0,423,422
3,139,724,no,0,425,434
1,15,634,no,0,455,455
1,39,176,no,0,254,255
6,296,848,no,0,514,512
9,155,568,no,0,415,413
2,413,1044,no,0,531,542
1,59,910,no,0,554,555
1,143,774,no,0,552,553
1,14,554,no,0,455,455
2,203,408,no,0,342,343
6,804,207,no,0,221,211
3,267,549,no,0,423,432
3,257,592,no,0,423,432
1,49,359,no,0,354,355
1,99,402,no,0,352,354
2,64,1092,no,0,535,545
3,225,835,no,0,523,533
2,138,53,no,0,144,144
9,530,378,no,0,313,311
2,28,32,no,0,145,145
1,134,501,no,0,352,354
5,355,53,no,0,133,122
2,158,354,no,0,343,343
1,39,582,no,0,455,455
14,446,122,no,0,115,112
6,187,275,no,0,225,213
3,332,431,no,0,332,332
5,372,72,no,0,133,122
2,98,416,no,0,344,344
1,39,437,no,0,354,355
1,89,420,no,0,353,354
1,44,417,no,0,354,355
1,99,247,no,0,252,254
1,14,323,no,0,255,255
1,49,193,no,0,254,255
30,808,232,yes,55,213,211
2,238,945,no,0,532,543
3,133,392,no,0,335,334
1,53,23,no,0,154,155
13,1208,2,yes,210,113,111
9,92,408,no,0,315,314
3,167,396,no,0,334,333
3,445,178,no,0,231,232
1,79,1109,no,0,553,554
3,236,249,no,0,233,233
1,80,116,no,0,153,154
8,384,396,no,0,314,312
1,89,574,no,0,453,454
12,766,185,yes,82,213,211
1,80,522,no,0,453,454
3,272,385,no,0,332,332
6,1044,301,no,0,221,211
4,191,393,no,0,325,323
1,53,821,no,0,554,555
2,224,679,no,0,432,443
1,89,569,no,0,453,454
3,146,137,no,0,144,133
2,195,25,no,0,143,143
1,40,74,no,0,154,155
1,49,1032,no,0,554,555
1,49,388,no,0,354,355
4,194,381,no,0,325,323
1,19,326,no,0,255,255
6,563,725,no,0,413,411
6,331,455,no,0,315,312
10,510,73,no,0,123,111
3,302,1110,yes,55,522,532
1,53,872,no,0,554,555
1,89,742,no,0,453,454
5,260,178,no,0,224,222
1,89,634,no,0,453,454
2,150,627,no,0,433,443
1,39,49,no,0,155,155
9,249,366,no,0,315,312
5,135,738,no,0,415,424
1,49,732,no,0,454,455
1,79,660,no,0,453,454
5,289,1036,no,0,514,522
4,321,742,no,0,422,422
4,491,221,no,0,222,221
1,19,633,no,0,455,455
5,331,214,no,0,223,222
1,34,371,no,0,355,355
29,1407,666,no,0,411,411
12,908,739,no,0,412,411
22,995,5,no,0,114,111
10,444,9,no,0,124,112
7,428,1005,no,0,513,512
3,79,994,no,0,525,534
3,173,758,no,0,524,533
5,366,738,no,0,414,422
1,295,1050,no,0,551,552
2,228,158,no,0,242,243
2,98,620,no,0,434,444
1,129,746,no,0,452,454
1,29,722,no,0,455,455
1,69,680,no,0,453,455
2,338,56,no,0,141,142
1,159,329,no,0,251,253
1,39,316,no,0,254,255
1,279,197,no,0,251,252
44,2492,199,no,0,211,211
1,39,1108,no,0,555,555
3,63,182,no,0,235,235
7,364,809,no,0,514,512
9,411,367,no,0,314,312
3,132,401,no,0,335,334
3,708,275,no,0,231,231
1,199,514,no,0,451,453
2,128,511,no,0,344,344
1,139,458,no,0,352,354
2,275,168,no,0,241,242
3,199,158,no,0,233,233
1,36,473,no,0,354,355
5,265,424,no,0,324,322
3,197,1074,no,0,524,533
2,238,480,no,0,342,343
1,49,940,no,0,554,555
1,89,640,no,0,453,454
1,149,786,no,0,552,553
1,79,392,no,0,353,354
3,507,39,no,0,141,131
1,59,315,no,0,254,255
8,676,738,no,0,412,411
1,79,9,no,0,153,154
15,1014,576,no,0,411,411
2,56,253,no,0,245,245
2,204,534,no,0,432,443
3,267,609,no,0,423,432
2,143,956,no,0,534,543
4,197,728,yes,29,424,423
1,164,129,no,0,151,153
1,59,1053,no,0,554,555
1,165,1051,no,0,551,553
7,524,478,no,0,314,311
1,59,548,no,0,454,455
1,119,451,no,0,352,354
1,19,360,no,0,355,355
2,81,73,no,0,145,144
7,270,644,no,0,415,412
2,184,738,no,0,432,443
3,319,674,no,0,422,432
1,99,675,no,0,453,454
1,124,382,no,0,352,354
1,39,49,no,0,155,155
1,69,30,no,0,153,155
6,244,354,no,0,315,312
3,150,858,no,0,524,533
1,159,610,no,0,451,453
56,2704,58,no,0,111,111
6,447,92,no,0,123,112
2,98,353,no,0,344,344
8,225,497,no,0,315,313
6,330,403,no,0,315,312
1,449,1053,no,0,551,551
2,183,100,yes,55,143,143
1,17,517,no,0,455,455
1,194,190,no,0,251,253
4,152,16,no,0,135,123
1,34,668,no,0,455,455
2,58,569,yes,55,435,445
3,322,487,no,0,332,332
2,114,767,no,0,534,544
1,109,997,no,0,553,554
2,238,871,no,0,532,543
3,182,508,no,0,334,333
2,428,50,no,0,141,142
10,316,211,no,0,215,212
5,183,477,no,0,325,323
6,354,154,no,0,223,212
2,228,403,no,0,342,343
3,372,1054,no,0,522,532
2,123,407,no,0,344,344
3,167,737,no,0,424,433
1,99,1031,no,0,553,554
5,346,505,no,0,323,322
1,26,883,no,0,555,555
2,101,463,no,0,344,344
1,69,828,no,0,554,555
2,116,772,no,0,534,544
1,89,583,no,0,453,454
1,119,354,no,0,352,354
1,9,81,no,0,155,155
1,69,64,no,0,153,155
22,1219,129,no,0,113,111
6,224,59,no,0,125,113
1,39,746,no,0,455,455
1,94,620,no,0,453,454
22,1812,392,no,0,311,311
2,273,240,no,0,241,242
15,433,448,no,0,314,312
4,492,144,no,0,222,221
6,784,122,no,0,121,111
5,296,560,no,0,415,422
3,157,219,no,0,234,233
3,192,641,no,0,424,433
1,119,563,no,0,452,454
1,116,109,yes,24,152,154
4,296,252,no,0,224,222
2,248,214,no,0,242,242
2,244,863,no,0,532,542
1,125,869,no,0,552,554
7,179,555,no,0,415,413
6,447,99,no,0,123,112
1,39,392,no,0,354,355
6,516,599,no,0,413,411
1,22,749,no,0,555,555
2,38,420,no,0,345,345
2,157,883,no,0,533,543
2,78,25,no,0,145,144
1,94,36,no,0,153,154
9,1288,437,no,0,311,311
5,349,919,no,0,514,522
2,78,651,no,0,435,444
1,149,634,no,0,452,453
1,35,501,no,0,355,355
2,138,571,no,0,433,444
1,121,1107,no,0,552,554
5,615,324,no,0,221,221
9,1159,284,no,0,212,211
3,111,373,no,0,335,334
2,164,499,yes,90,343,343
4,241,770,no,0,523,522
2,248,67,no,0,142,142
1,39,791,no,0,555,555
1,129,168,yes,120,252,254
2,184,249,no,0,242,243
2,103,809,no,0,535,544
2,188,618,no,0,432,443
5,486,828,no,0,513,521
1,69,562,no,0,453,455
1,35,437,no,0,355,355
1,80,484,no,0,353,354
4,217,175,no,0,225,223
1,189,470,no,0,351,353
16,678,310,no,0,214,211
8,596,778,no,0,512,511
3,365,185,no,0,231,232
8,774,227,no,0,213,211
8,1417,268,no,0,212,211
3,241,556,no,0,423,432
1,29,757,no,0,555,555
1,44,350,no,0,354,355
1,49,185,no,0,254,255
8,564,662,no,0,413,411
3,359,227,no,0,232,232
3,157,956,no,0,524,533
1,80,827,no,0,553,554
3,134,289,no,0,234,234
4,71,324,no,0,225,225
2,248,266,no,0,242,242
2,136,778,no,0,534,544
1,29,319,no,0,255,255
8,417,158,no,0,215,212
1,39,1079,no,0,555,555
2,138,492,no,0,343,344
2,203,928,no,0,532,543
2,108,367,yes,20,344,344
2,38,626,no,0,435,445
3,72,128,no,0,145,135
3,497,599,no,0,421,431
4,584,589,no,0,421,421
4,293,158,no,0,224,222
4,202,193,no,0,225,223
10,521,93,yes,94,123,111
1,19,42,no,0,155,155
1,29,45,no,0,155,155
43,1447,112,yes,18,113,111
3,127,31,no,0,144,134
5,291,522,no,0,415,422
3,187,1051,no,0,524,533
5,325,4,no,0,133,122
1,35,1011,no,0,555,555
1,112,884,no,0,553,554
2,198,522,no,0,432,443
2,108,561,no,0,434,444
4,253,23,no,0,134,122
1,99,493,no,0,352,354
1,59,455,no,0,354,355
1,79,382,no,0,353,354
4,226,21,no,0,134,123
4,594,522,no,0,421,421
1,159,812,no,0,552,553
1,75,799,no,0,553,554
1,54,364,no,0,354,355
10,180,318,no,0,215,213
1,99,311,no,0,252,254
10,827,123,no,0,121,111
1,299,212,no,0,251,252
1,159,746,no,0,451,453
19,759,486,no,0,312,311
3,215,172,no,0,233,233
2,103,738,no,0,434,444
3,55,994,no,0,525,535
1,239,934,no,0,551,553
1,29,668,no,0,455,455
1,49,386,no,0,354,355
2,333,25,no,0,141,142
15,950,78,no,0,114,111
4,141,941,no,0,525,524
5,177,458,no,0,325,323
2,118,988,no,0,534,544
10,714,290,no,0,214,211
1,145,625,no,0,452,453
2,228,137,no,0,142,143
8,326,680,no,0,414,412
2,283,421,no,0,341,342
3,76,947,no,0,525,534
5,328,360,no,0,323,322
6,671,473,no,0,313,311
4,212,500,no,0,324,323
8,647,590,no,0,412,411
1,84,756,no,0,553,554
3,184,497,no,0,334,333
3,340,234,no,0,232,232
1,279,381,no,0,351,352
2,78,592,no,0,435,444
1,49,576,no,0,454,455
1,17,518,no,0,455,455
1,157,466,no,0,351,353
2,96,203,no,0,244,244
2,38,329,no,0,245,245
1,119,399,no,0,352,354
1,149,395,no,0,351,353
2,218,249,no,0,242,243
41,2773,14,no,0,111,111
49,1455,366,no,0,311,311
4,184,910,no,0,524,523
4,376,395,no,0,322,322
5,175,234,no,0,225,223
2,22,520,no,0,435,445
1,159,571,no,0,451,453
1,314,520,no,0,451,452
1,69,428,no,0,353,355
1,214,368,no,0,351,353
1,149,22,no,0,152,153
2,291,513,no,0,341,342
1,132,808,no,0,552,554
2,298,590,no,0,431,442
40,1410,177,no,0,212,211
14,648,849,no,0,512,511
3,209,1037,no,0,524,533
2,158,203,no,0,243,243
4,256,455,no,0,324,322
3,187,212,no,0,234,233
1,89,190,no,0,253,254
1,49,162,yes,50,254,255
1,99,540,no,0,453,454
3,237,865,no,0,523,533
2,618,583,no,0,431,441
3,463,521,no,0,421,431
1,53,885,no,0,554,555
3,273,210,no,0,232,232
7,448,210,no,0,222,212
1,189,725,no,0,451,453
1,59,325,no,0,254,255
1,107,122,no,0,152,154
3,86,413,no,0,335,334
3,276,480,no,0,332,332
2,248,1086,no,0,532,542
3,245,157,no,0,233,232
2,58,396,no,0,345,345
5,550,375,no,0,321,321
6,425,406,no,0,314,312
3,75,835,no,0,525,534
1,109,422,no,0,352,354
2,165,518,yes,33,433,443
1,9,472,no,0,355,355
3,279,23,yes,70,142,132
1,49,723,no,0,454,455
1,49,415,no,0,354,355
2,138,11,no,0,144,144
1,109,38,no,0,152,154
5,309,464,no,0,323,322
3,199,81,no,0,143,133
1,44,105,no,0,154,155
1,72,641,no,0,453,455
4,396,227,no,0,223,222
5,426,179,no,0,222,222
8,285,59,no,0,125,112
3,372,171,no,0,231,232
1,169,886,no,0,551,553
1,171,619,no,0,451,453
2,38,247,no,0,245,245
7,476,848,no,0,513,511
5,421,128,no,0,132,122
1,29,946,no,0,555,555
2,43,606,no,0,435,445
1,79,564,no,0,453,454
2,268,246,no,0,241,242
21,2027,3,no,0,112,111
19,670,235,no,0,214,211
2,143,1092,no,0,534,543
1,49,17,no,0,154,155
1,69,673,no,0,453,455
2,119,508,no,0,344,344
1,29,463,no,0,355,355
5,1077,828,no,0,511,521
3,114,977,no,0,525,534
1,112,570,no,0,452,454
1,49,389,no,0,354,355
8,501,304,no,0,215,211
6,753,616,no,0,412,411
3,570,659,no,0,421,431
6,685,99,no,0,122,111
4,534,210,no,0,222,221
1,269,850,no,0,551,552
2,48,714,no,0,435,445
2,191,219,no,0,242,243
1,42,753,no,0,554,555
3,197,533,no,0,424,433
3,377,413,no,0,331,332
7,584,276,no,0,221,211
4,367,141,no,0,223,222
1,149,674,no,0,452,453
3,137,23,no,0,144,134
1,39,39,no,0,155,155
10,708,200,no,0,214,211
4,147,25,no,0,135,123
5,210,834,no,0,515,523
1,71,459,no,0,353,355
2,71,64,no,0,145,145
2,234,758,no,0,532,543
1,65,945,no,0,554,555
2,183,746,no,0,432,443
3,97,459,no,0,335,334
14,1253,23,no,0,113,111
3,188,1012,no,0,524,533
6,254,1052,no,0,515,512
1,125,883,no,0,552,554
1,74,585,no,0,453,455
19,1711,281,no,0,211,211
9,403,379,no,0,314,312
2,204,555,no,0,432,443
2,751,1093,no,0,531,541
1,39,638,no,0,455,455
3,157,109,no,0,144,133
2,139,373,no,0,343,344
2,161,116,no,0,143,143
15,813,387,no,0,312,311
4,311,1001,no,0,522,522
1,84,507,no,0,353,354
9,701,77,no,0,122,111
4,279,525,no,0,423,422
5,231,18,no,0,134,123
6,551,102,no,0,123,111
3,79,22,no,0,145,134
2,316,303,no,0,241,242
2,448,913,no,0,531,542
2,198,1074,no,0,532,543
1,19,890,no,0,555,555
2,493,294,no,0,241,241
2,238,172,yes,115,242,243
1,15,270,no,0,255,255
4,216,100,no,0,134,123
5,451,4,no,0,132,121
5,350,382,no,0,323,322
59,6145,44,no,0,111,111
3,287,172,no,0,232,232
1,49,207,no,0,254,255
15,678,414,no,0,313,311
1,89,542,no,0,453,454
1,99,218,no,0,252,254
1,102,116,no,0,152,154
9,386,326,no,0,215,212
7,538,577,no,0,413,411
8,972,493,no,0,312,311
6,161,498,no,0,315,313
4,300,539,no,0,422,422
2,76,513,no,0,345,344
1,199,799,no,0,551,553
4,178,269,yes,45,225,223
2,88,753,no,0,535,544
1,19,751,no,0,555,555
1,199,695,no,0,451,453
3,217,389,no,0,333,333
1,59,620,no,0,454,455
1,109,613,no,0,452,454
3,240,319,no,0,233,233
1,189,423,no,0,351,353
2,198,389,no,0,342,343
2,128,380,no,0,344,344
1,19,10,no,0,155,155
5,475,45,no,0,132,121
6,496,156,no,0,222,211
3,118,217,no,0,235,234
4,173,982,no,0,524,523
2,263,988,no,0,532,542
9,1023,60,no,0,121,111
6,654,182,no,0,221,211
5,1040,546,no,0,411,421
1,40,480,no,0,354,355
2,142,147,no,0,243,243
1,9,459,no,0,355,355
1,49,309,no,0,254,255
1,53,210,no,0,254,255
1,49,940,no,0,554,555
1,144,63,yes,40,152,153
2,128,436,no,0,344,344
9,1457,681,yes,245,411,411
1,152,99,no,0,151,153
2,269,185,no,0,241,242
1,179,1096,no,0,551,553
3,297,807,no,0,522,532
2,353,70,no,0,141,142
1,98,140,no,0,153,154
3,157,674,no,0,424,433
1,39,921,no,0,555,555
4,207,123,no,0,134,123
4,438,46,yes,130,132,122
1,79,136,no,0,153,154
1,109,22,no,0,152,154
1,139,11,yes,105,152,154
22,510,410,no,0,314,311
3,107,1039,no,0,525,534
7,396,938,no,0,514,512
3,117,641,no,0,425,434
2,228,1011,no,0,532,543
3,181,325,no,0,234,233
2,193,676,no,0,432,443
1,154,683,no,0,451,453
1,34,29,no,0,155,155
4,515,32,no,0,132,121
6,200,16,no,0,125,113
2,148,1019,no,0,534,543
2,162,665,no,0,433,443
1,39,462,no,0,354,355
1,22,457,no,0,355,355
16,1544,63,no,0,112,111
2,143,1110,no,0,534,543
17,3580,185,no,0,211,211
1,19,318,no,0,255,255
2,132,883,no,0,534,544
3,299,283,no,0,232,232
3,85,479,no,0,335,334
1,29,752,no,0,555,555
1,25,724,no,0,455,455
4,386,402,no,0,322,322
11,524,543,no,0,413,411
1,75,134,no,0,153,154
2,243,281,no,0,242,242
2,98,578,no,0,434,444
15,654,428,no,0,313,311
4,643,249,no,0,221,221
3,227,1008,no,0,523,533
2,478,423,no,0,341,341
2,113,751,no,0,534,544
1,209,683,no,0,451,453
5,445,179,no,0,222,222
2,123,774,no,0,534,544
5,385,219,no,0,223,222
1,53,842,no,0,554,555
3,192,378,no,0,334,333
1,69,277,no,0,253,255
6,176,828,no,0,515,513
8,333,177,no,0,215,212
6,281,137,no,0,125,112
5,204,1074,no,0,515,523
1,17,835,no,0,555,555
3,292,135,no,0,142,132
4,288,834,no,0,522,522
22,1589,127,no,0,112,111
10,935,2,no,0,121,111
8,612,11,no,0,122,111
3,253,484,no,0,333,332
1,29,786,no,0,555,555
1,19,711,no,0,455,455
3,1036,294,no,0,231,231
1,237,35,no,0,151,153
6,292,658,no,0,415,412
4,208,358,no,0,324,323
1,267,963,no,0,551,552
1,89,865,no,0,553,554
3,502,464,yes,75,331,331
7,409,217,no,0,223,212
3,225,982,no,0,523,533
2,68,645,no,0,435,445
1,7,428,no,0,355,355
1,29,360,no,0,355,355
1,54,200,no,0,254,255
1,49,158,no,0,254,255
1,74,15,no,0,153,155
13,861,589,no,0,412,411
1,29,718,no,0,455,455
1,203,638,no,0,451,453
2,180,231,no,0,243,243
3,377,639,no,0,422,432
10,748,85,no,0,122,111
1,149,498,no,0,351,353
1,39,858,no,0,555,555
1,19,459,no,0,355,355
6,177,175,no,0,225,213
2,67,715,no,0,435,445
4,191,791,no,0,524,523
1,109,555,no,0,452,454
11,1235,406,no,0,311,311
15,1251,287,no,0,212,211
4,534,752,no,0,521,521
39,2706,64,no,0,111,111
12,906,221,no,0,213,211
7,459,315,no,0,222,211
5,924,107,no,0,131,121
4,316,742,yes,115,422,422
7,479,178,no,0,222,211
2,298,326,no,0,241,242
4,175,101,no,0,135,123
9,661,392,no,0,313,311
6,500,29,no,0,123,111
1,129,919,no,0,552,554
2,208,448,no,0,342,343
1,29,788,no,0,555,555
2,58,422,no,0,345,345
2,88,547,no,0,434,444
1,99,588,no,0,453,454
2,68,224,no,0,245,245
1,350,395,no,0,351,352
1,149,120,no,0,152,153
1,177,24,no,0,151,153
11,694,851,no,0,512,511
4,446,178,no,0,222,222
2,164,329,no,0,243,243
1,19,387,no,0,355,355
6,569,11,no,0,123,111
3,132,917,no,0,525,534
5,626,109,no,0,131,121
2,223,564,no,0,432,443
1,24,1085,no,0,555,555
4,549,443,no,0,321,321
2,162,466,no,0,343,343
1,39,640,no,0,455,455
1,109,667,no,0,452,454
1,89,413,no,0,353,354
1,119,64,no,0,152,154
8,500,151,no,0,215,211
7,1194,140,no,0,121,111
3,297,213,no,0,232,232
3,322,73,no,0,141,132
1,116,99,no,0,152,154
1,169,25,no,0,151,153
1,446,23,no,0,151,152
10,960,49,no,0,121,111
8,197,725,no,0,415,413
8,266,1108,no,0,515,512
6,1434,918,no,0,511,511
2,108,329,no,0,244,244
3,193,309,no,0,233,233
3,165,521,no,0,424,433
3,142,1,no,0,144,133
1,99,99,no,0,153,154
72,2737,275,no,0,211,211
1,161,114,no,0,151,153
11,820,358,no,0,312,311
3,240,878,no,0,523,533
4,785,463,no,0,321,321
8,635,130,no,0,122,111
1,19,192,no,0,255,255
4,316,917,no,0,522,522
1,19,728,no,0,455,455
1,99,612,no,0,453,454
2,103,115,no,0,145,144
2,223,72,no,0,142,143
6,385,821,no,0,514,512
9,876,143,no,0,213,211
6,512,191,no,0,222,211
2,111,1005,no,0,535,544
3,87,611,no,0,425,434
1,7,625,no,0,455,455
1,170,528,no,0,451,453
2,98,58,no,0,145,144
6,339,829,no,0,514,512
3,906,437,no,0,331,331
3,137,1089,no,0,525,534
2,190,763,no,0,533,543
1,109,767,no,0,553,554
4,204,114,no,0,134,123
1,44,520,no,0,454,455
2,124,430,no,0,344,344
1,35,484,no,0,355,355
1,109,354,no,0,352,354
4,425,29,no,0,132,122
3,225,583,no,0,423,433
14,1779,72,no,0,112,111
4,436,318,no,0,222,222
1,149,827,no,0,552,553
4,236,367,no,0,324,323
3,317,393,no,0,332,332
1,184,506,no,0,351,353
1,454,318,no,0,251,251
1,112,155,no,0,252,254
11,456,22,no,0,115,111
6,328,268,no,0,223,212
6,138,60,no,0,125,114
7,719,848,no,0,512,511
3,171,732,no,0,424,433
5,235,1009,no,0,515,523
1,159,1110,no,0,552,553
2,171,928,no,0,533,543
1,26,507,no,0,355,355
1,39,253,no,0,254,255
1,35,66,no,0,155,155
18,1224,290,no,0,212,211
10,506,683,no,0,413,411
3,185,1089,no,0,524,533
1,19,1108,no,0,555,555
2,108,554,no,0,434,444
2,75,24,no,0,145,144
2,246,385,no,0,342,342
1,79,583,no,0,453,454
2,190,52,no,0,143,143
1,39,407,no,0,354,355
1,199,305,no,0,251,253
1,99,80,no,0,153,154
1,74,44,yes,194,153,155
9,1014,396,no,0,312,311
6,324,353,no,0,315,312
1,109,757,no,0,553,554
1,32,617,no,0,455,455
3,67,513,no,0,335,335
1,109,14,no,0,152,154
1,89,653,no,0,453,454
1,71,520,no,0,453,455
2,284,170,no,0,241,242
2,159,435,no,0,343,343
2,198,84,no,0,143,143
7,381,814,no,0,514,512
3,128,506,no,0,335,334
6,285,176,no,0,224,212
2,228,427,no,0,342,343
1,49,534,no,0,454,455
1,199,956,no,0,551,553
3,210,85,no,0,143,133
2,169,815,no,0,533,543
2,619,415,no,0,341,341
2,160,483,no,0,343,343
1,49,616,no,0,454,455
1,44,525,no,0,454,455
2,108,98,no,0,144,144
1,143,123,no,0,152,153
1,119,23,no,0,152,154
9,122,210,no,0,215,214
6,314,850,no,0,514,512
5,157,476,no,0,325,323
6,450,931,no,0,513,511
13,606,739,no,0,413,411
2,112,72,no,0,144,144
3,88,18,no,0,145,134
2,230,616,no,0,432,443
2,43,414,no,0,345,345
1,59,722,no,0,454,455
2,82,501,no,0,345,344
1,12,598,no,0,455,455
1,52,583,no,0,454,455
3,367,245,no,0,231,232
1,49,410,no,0,354,355
1,196,277,yes,103,251,253
1,107,101,no,0,152,154
1,29,79,no,0,155,155
20,2998,519,no,0,411,411
10,359,253,no,0,215,212
1,143,841,no,0,552,553
1,98,815,no,0,553,554
1,119,583,no,0,452,454
1,39,312,no,0,254,255
5,287,1101,no,0,514,522
17,837,63,no,0,114,111
7,312,218,no,0,224,212
5,236,185,no,0,224,223
1,67,802,no,0,554,555
1,215,574,no,0,451,453
1,49,541,no,0,454,455
1,119,217,no,0,252,254
3,287,906,no,0,522,532
1,139,532,no,0,452,454
2,230,417,no,0,342,343
1,79,445,no,0,353,354
2,148,193,no,0,243,243
1,39,53,no,0,155,155
2,89,240,no,0,244,244
10,808,121,no,0,121,111
3,334,1114,no,0,522,532
1,264,977,no,0,551,552
5,560,381,no,0,321,321
2,233,829,no,0,532,543
5,395,185,no,0,223,222
1,99,703,no,0,453,454
2,169,625,no,0,433,443
2,38,589,no,0,435,445
1,35,469,no,0,355,355
1,19,463,no,0,355,355
3,77,183,no,0,235,234
1,279,267,no,0,251,252
4,501,102,no,0,132,121
9,430,46,no,0,124,112
3,95,520,no,0,425,434
1,170,883,no,0,551,553
3,197,119,no,0,143,133
4,415,386,no,0,322,322
1,109,326,no,0,252,254
1,89,108,no,0,153,154
3,438,949,no,0,521,532
8,451,571,no,0,413,411
8,400,1045,no,0,514,512
3,392,318,no,0,231,232
2,88,39,no,0,145,144
3,164,764,no,0,524,533
2,17,158,no,0,245,245
6,676,354,no,0,313,311
3,163,735,no,0,424,433
2,161,255,no,0,243,243
1,32,555,no,0,455,455
1,119,424,no,0,352,354
2,86,25,no,0,145,144
8,1125,499,yes,225,311,311
8,485,392,no,0,314,311
10,221,667,no,0,415,413
17,1963,469,no,0,311,311
9,212,1101,no,0,515,513
4,361,98,no,0,133,122
3,439,18,no,0,141,132
3,210,878,no,0,524,533
5,426,161,no,0,222,222
1,89,576,no,0,453,454
4,261,381,no,0,324,322
3,102,168,no,0,235,234
1,39,326,no,0,254,255
1,51,137,no,0,154,155
5,587,374,no,0,321,321
4,496,368,no,0,321,321
25,2280,95,no,0,111,111
4,200,30,no,0,135,123
3,295,662,no,0,422,432
2,170,883,no,0,533,543
2,158,1022,no,0,533,543
4,306,129,no,0,133,122
4,301,784,no,0,522,522
2,128,226,no,0,244,244
7,280,211,no,0,224,212
1,69,639,no,0,453,455
2,158,592,no,0,433,443
2,192,121,no,0,143,143
1,59,420,no,0,354,355
1,51,289,no,0,254,255
1,54,233,no,0,254,255
1,59,161,no,0,254,255
1,35,112,no,0,155,155
1,104,67,no,0,152,154
6,386,711,no,0,414,412
6,660,429,no,0,313,311
4,444,597,no,0,421,422
1,59,1114,no,0,554,555
2,68,799,no,0,535,545
1,19,981,no,0,555,555
4,405,102,no,0,132,122
6,345,745,no,0,414,412
4,626,185,no,0,221,221
1,206,770,no,0,551,553
3,153,683,yes,100,424,433
2,78,741,no,0,435,444
2,58,217,no,0,245,245
1,142,717,no,0,452,453
3,209,45,no,0,143,133
1,99,554,no,0,453,454
1,26,521,no,0,455,455
2,228,361,no,0,342,343
2,309,238,no,0,241,242
1,259,282,no,0,251,252
13,599,9,no,0,115,111
2,111,1040,no,0,535,544
20,1221,422,no,0,311,311
7,299,399,no,0,315,312
2,134,393,no,0,343,344
2,150,1108,no,0,533,543
3,175,102,no,0,143,133
4,333,235,no,0,223,222
1,49,1078,no,0,554,555
2,58,724,no,0,435,445
2,217,728,no,0,432,443
1,309,773,no,0,551,552
1,19,750,no,0,555,555
2,95,480,no,0,344,344
1,179,539,no,0,451,453
1,44,449,no,0,354,355
4,195,738,no,0,424,423
11,996,805,no,0,511,511
7,375,24,no,0,124,112
8,305,368,no,0,315,312
3,266,942,no,0,523,532
3,104,155,no,0,235,234
5,713,86,no,0,131,121
3,367,680,no,0,422,432
1,229,1095,no,0,551,553
1,173,1039,no,0,551,553
3,139,161,no,0,234,234
3,532,284,no,0,231,231
1,39,543,no,0,455,455
2,98,401,no,0,344,344
1,59,392,no,0,354,355
1,69,273,no,0,253,255
1,224,106,no,0,151,153
3,193,805,yes,135,524,533
7,228,350,no,0,315,313
3,207,16,no,0,143,133
3,489,968,no,0,521,531
1,29,721,no,0,455,455
1,147,613,no,0,452,453
2,121,116,no,0,144,144
3,149,38,no,0,144,133
2,167,11,no,0,143,143
2,104,79,no,0,145,144
1,44,144,no,0,254,255
8,375,1110,no,0,514,512
19,2033,29,no,0,112,111
3,457,420,no,0,331,331
4,261,182,no,0,224,222
2,78,562,no,0,435,444
1,106,760,no,0,553,554
1,99,324,no,0,252,254
3,319,144,no,0,232,232
2,134,661,no,0,433,444
2,213,140,no,0,143,143
3,177,179,no,0,234,233
2,163,389,no,0,343,343
1,39,703,no,0,455,455
7,558,10,no,0,123,111
2,90,521,no,0,434,444
1,87,947,no,0,553,554
1,79,746,no,0,453,454
3,377,207,no,0,231,232
6,432,422,no,0,314,312
1,139,829,no,0,552,554
1,7,519,no,0,455,455
1,54,360,no,0,354,355
1,409,74,no,0,151,152
1,15,25,no,0,155,155
13,693,249,no,0,214,211
2,188,39,no,0,143,143
1,109,795,no,0,553,554
1,29,329,no,0,255,255
4,139,690,no,0,425,424
5,241,210,no,0,224,222
3,567,51,no,0,141,131
2,198,64,no,0,143,143
5,118,465,no,0,325,324
22,652,92,no,0,115,111
6,647,116,no,0,122,111
7,664,175,no,0,221,211
2,308,402,no,0,341,342
2,164,878,no,0,533,543
5,544,25,no,0,131,121
1,59,658,no,0,454,455
1,189,443,no,0,351,353
2,62,315,no,0,245,245
7,868,91,no,0,121,111
1,119,207,no,0,252,254
1,59,149,no,0,254,255
8,189,394,no,0,315,313
6,339,877,no,0,514,512
5,494,462,no,0,321,321
2,133,249,no,0,243,244
